[3307, 127.1923076923077, 0.41708542713567837, 589.2906574394464, 291.3979238754325, 268.0]
[3099, 119.1923076923077, 0.4631578947368421, 590.5434782608696, 294.0833333333333, 270.8695652173913]
[3321, 127.73076923076923, 0.4565972222222222, 590.9022801302932, 293.7100977198697, 259.28013029315963]
[2590, 123.33333333333333, 0.5458515283842795, 595.6322314049587, 306.24793388429754, 253.8388429752066]
[3171, 117.44444444444444, 0.4513888888888889, 595.9158249158249, 292.5656565656566, 260.43097643097644]
[3178, 109.58620689655173, 0.4608695652173913, 594.1228070175439, 280.1333333333333, 256.140350877193]
[3981, 189.57142857142858, 0.42701227830832195, 594.370786516854, 301.99775280898876, 269.46067415730334]
[4864, 156.90322580645162, 0.3875545851528384, 595.7516483516483, 303.11208791208793, 260.4879120879121]
[4733, 169.03571428571428, 0.49715585893060293, 597.0102301790281, 299.76214833759593, 261.62659846547314]
[4664, 179.3846153846154, 0.4483173076923077, 591.6732026143791, 313.49891067538124, 285.9542483660131]
[4344, 173.76, 0.4578469520103761, 589.5902964959569, 297.4231805929919, 258.4043126684636]
[3960, 180.0, 0.5246338215712384, 592.9700598802395, 292.42814371257487, 259.66766467065867]
[3976, 159.04, 0.42053445850914206, 593.8235294117648, 306.8449197860963, 273.9919786096257]
[4824, 130.3783783783784, 0.4032085561497326, 595.6576763485477, 313.83402489626553, 278.5746887966805]
[4230, 183.91304347826087, 0.5111989459815547, 588.0358974358975, 319.2846153846154, 285.2205128205128]
[4112, 124.60606060606061, 0.4457070707070707, 595.8325581395349, 334.8906976744186, 305.98604651162793]
[4329, 166.5, 0.420863309352518, 594.4868421052631, 303.56140350877195, 271.5]
[3645, 165.6818181818182, 0.5137880986937591, 597.3457446808511, 308.84840425531917, 275.1755319148936]
[5328, 100.52830188679245, 0.3866133866133866, 591.859410430839, 309.0204081632653, 275.0045351473923]
[5286, 142.86486486486487, 0.4215686274509804, 592.6050632911392, 310.40759493670885, 277.1645569620253]
[5467, 140.17948717948718, 0.4412635735439289, 592.6236363636364, 324.71272727272725, 294.6]
[5982, 166.16666666666666, 0.40498154981549817, 592.1206581352834, 301.54844606946983, 269.52468007312615]
[1978, 164.83333333333334, 0.5497237569060773, 592.8563535911602, 314.01657458563534, 287.75690607734805]
[2101, 123.58823529411765, 0.5815789473684211, 590.0439560439561, 315.85164835164835, 272.14835164835165]
[1956, 150.46153846153845, 0.5865921787709497, 591.2608695652174, 309.83850931677017, 279.7391304347826]
[5748, 147.3846153846154, 0.42507068803016024, 593.2998204667864, 289.73249551166964, 254.24416517055656]
[2265, 125.83333333333333, 0.5108433734939759, 596.6785714285714, 298.28125, 278.7232142857143]
[2492, 146.58823529411765, 0.49033816425120774, 593.6827956989247, 279.4032258064516, 250.32258064516128]
[2676, 121.63636363636364, 0.5193965517241379, 593.7053571428571, 317.5357142857143, 284.98660714285717]
[2537, 126.85, 0.49002217294900224, 589.0269058295964, 284.53811659192826, 263.9596412556054]
[2496, 124.8, 0.4935064935064935, 590.4008097165992, 304.83805668016197, 279.2267206477733]
[3276, 136.5, 0.5, 588.9520766773163, 309.517571884984, 268.51437699680514]
[1679, 111.93333333333334, 0.5286624203821656, 597.283950617284, 306.641975308642, 280.8024691358025]
[2050, 128.125, 0.519774011299435, 588.2095808383234, 304.31736526946105, 244.49101796407186]
[2040, 127.5, 0.5287009063444109, 589.2628205128206, 293.70512820512823, 259.78846153846155]
[2850, 98.27586206896552, 0.4606741573033708, 589.7379310344828, 296.6448275862069, 266.2586206896552]
[3065, 95.78125, 0.38974358974358975, 594.3193548387097, 292.1774193548387, 266.3322580645161]
[3699, 142.26923076923077, 0.46199701937406856, 592.1531791907514, 317.52601156069363, 283.22543352601156]
[3087, 96.46875, 0.3985890652557319, 590.9460317460317, 318.0031746031746, 280.73650793650796]
[3105, 119.42307692307692, 0.4405594405594406, 596.2604166666666, 288.59027777777777, 260.9826388888889]
[1457, 145.7, 0.5625, 592.25, 304.38157894736844, 280.3092105263158]
[1327, 147.44444444444446, 0.5695652173913044, 594.0944881889764, 320.06299212598424, 287.29133858267716]
[3371, 140.45833333333334, 0.4626865671641791, 591.5922619047619, 304.94940476190476, 275.35714285714283]
[2611, 217.58333333333334, 0.5255319148936171, 597.8866666666667, 296.2133333333333, 269.68]
[1894, 189.4, 0.5198863636363636, 594.8375634517766, 306.1776649746193, 283.52284263959393]
[2149, 143.26666666666668, 0.5073529411764706, 596.8630136986301, 310.2511415525114, 287.41552511415523]
[4446, 164.66666666666666, 0.504774897680764, 590.4645892351275, 301.10481586402267, 264.4135977337111]
[2363, 147.6875, 0.45351473922902497, 590.2038834951456, 296.59223300970876, 268.121359223301]
[2064, 114.66666666666667, 0.5525606469002695, 593.8296703296703, 293.4340659340659, 266.46153846153845]
[2226, 139.125, 0.5754475703324808, 589.3478260869565, 303.0144927536232, 269.14009661835746]
[2224, 139.0, 0.528344671201814, 587.2085106382979, 309.06808510638297, 274.22127659574465]
